ubuntu@client-measure-4brn:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.231 -a 10.156.15.230 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (14062, 32060, 16585, 54644, 57097, 37686, 54352, 74844, 99040, 43301, 76765, 87500, 6840, 60963, 37698, 59071, 58308, 74780, 67907, 77725, 75927, 69132, 53106, 35191, 14095, 11716, 28411, 68609, 96132, 97587, 47541, 84043, 44794, 97226, 60559, 90573, 65375, 82824, 79053, 65160, 80086, 41102, 78111, 90919, 81866, 32433, 19286, 41229, 29427, 50920, 64490, 41293, 54000, 58496, 93283, 91002, 45229, 95963, 14789, 79130, 34067, 26565, 20877, 77258, 99767, 8830, 58449, 58468, 95958, 32473, 33238, 68093, 67553, 27313, 44308, 88120, 59843, 24822, 79411, 96192, 71509, 8976, 56768, 27465, 27940, 29743, 38082, 58883, 38366, 84257, 19468, 62758, 88718, 52134, 46784, 90925, 88744, 99159, 48553, 99849, 64120, 93158, 82964, 48902, 75986, 98843, 55771, 90009, 79870, 17518, 59785, 89542, 24762, 10279, 93338, 70029, 21928, 71282, 91371, 77451, 31910, 66855, 62236, 62200, 18139, 50002, 33967, 56007, 69016, 94181, 93479, 61836, 74786, 69211, 48757, 8528, 28816, 28591, 47212, 66158, 41185, 49840, 65448, 84122, 44805, 90139, 86111, 18687, 47533, 57355, 7251, 34878, 70901, 51104, 28024, 20957, 7646, 26697, 43775, 75824, 47769, 33413, 52072, 41418, 72342, 40636, 35219, 99437, 76985, 71981, 51196, 54676, 22050, 34334, 59267, 37271, 19083, 44289, 56771, 76028)
Average QPS expected = 56385
Timestamp start: 1621972230378
Timestamp end: 1621974030909

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      646.4  1337.1    63.8   133.3   176.1   369.0   463.8   545.7   626.1   765.7  1328.9  1778.9  5176.8 15962.5 35126.7  77989.3    78111
read      669.5  1505.1    63.8   198.9   260.6   422.7   493.0   547.9   611.7   703.9   825.5  1121.3  8220.1 21922.2 35878.7  90915.2    90919
read      686.1  1587.7    63.8   151.2   206.3   406.9   491.5   552.7   614.4   704.0   867.6  1600.6  8264.2 26341.7 36832.2  81788.6    81866
read      431.1   712.1    59.1    99.6   115.6   289.0   389.3   464.9   535.3   673.7   916.4  1179.0  2153.5  6417.7 31438.8  32417.3    32433
read      399.9   812.4    59.1    98.0   113.8   271.5   368.0   440.2   508.3   600.1   719.3   876.9  2505.7  9184.3 31891.0  19250.6    19286
read      435.9   619.8    63.8    98.7   115.5   287.6   383.7   460.6   536.8   700.1  1013.4  1299.6  1978.2  5869.9 21173.7  41173.1    41229
read      404.7   679.6    63.8    97.4   112.9   275.1   370.4   446.4   513.3   641.4   836.9  1062.6  1880.1  6326.3 31293.6  29497.5    29427
read      480.6   719.9    63.8   100.5   119.7   302.2   403.1   479.6   556.2   723.5  1121.3  1527.5  2801.1  6247.8 29381.7  50945.0    50920
read      563.2   980.7    59.1   107.8   133.6   333.5   437.8   518.8   602.7   840.0  1392.1  1784.9  4136.9  9214.7 32162.2  64589.1    64490
read      453.0   709.4    63.8    98.9   115.7   293.6   395.0   468.1   539.9   694.8  1008.2  1357.2  2370.4  6505.0 30730.1  41235.1    41293
read      457.4   655.6    63.8    99.3   117.1   291.9   388.7   464.5   538.9   714.0  1116.4  1510.5  2174.3  5633.3 29862.9  54017.4    54000
read      519.6   686.6    63.8   104.8   129.1   327.8   429.6   507.4   594.7   853.8  1360.5  1718.2  2583.3  5370.7 25404.9  58298.5    58496
read      606.2  1235.7    63.8   163.7   229.1   428.0   502.4   555.9   606.1   685.3   816.3  1071.7  5067.1 13227.4 32631.7  93132.5    93283
read      442.4   790.1    59.1   117.7   150.3   351.5   429.9   479.6   521.1   577.4   662.3   828.9  2285.6  9886.1 31659.5  91115.9    91002
read      482.9   881.5    59.1   102.3   121.3   310.1   407.1   482.9   554.8   707.5  1054.4  1434.4  2692.3  9416.0 31949.5  45243.1    45229
read      424.1   551.6    59.1   120.9   153.5   363.7   447.1   497.8   537.7   589.5   669.9   823.3  1462.5  7872.8 27281.2  96043.8    95963
read      429.0  1041.6    63.8   101.3   119.1   273.7   382.7   462.6   527.1   606.6   708.5   875.9  2988.7 12149.0 35505.9  14783.9    14789
read      521.6  1079.8    63.8   118.6   153.1   366.1   448.8   503.0   548.7   616.6   727.0  1040.6  4660.8 12528.4 32368.6  79216.4    79130
read      395.9   688.8    63.8   100.0   114.9   267.4   368.1   440.6   501.0   587.3   741.7   998.3  2355.7  7429.1 30430.8  34116.9    34067
read      364.4   625.8    63.8    98.5   112.9   257.1   343.2   407.1   468.4   549.2   675.5   863.5  1922.7  6306.9 26551.1  26581.8    26565
read      360.3   580.9    63.8    98.6   113.3   257.3   345.8   413.0   488.0   580.1   697.0   866.4  1399.3  5642.8 30730.2  20893.3    20877
read      594.5  1253.7    63.8   129.5   170.6   392.7   483.4   544.3   595.7   675.6   822.5  1479.5  5030.9 16683.1 35275.9  77323.6    77258
read      433.4   515.4    63.8   126.8   163.7   382.2   468.2   517.0   554.0   601.0   676.2   842.7  1243.9  5522.3 17911.5  99791.7    99767
read      307.7   794.1    63.8   108.9   129.3   230.5   285.0   318.8   346.8   382.7   432.1   526.8  1494.6 10719.9 32273.6   8832.3     8830
read      565.8  1081.1    59.1   111.9   137.9   348.6   443.8   514.3   591.8   754.3  1186.5  1737.1  4720.9 12294.8 32469.9  58498.0    58449
read      510.1   833.3    59.1   106.2   129.9   327.3   426.2   497.9   566.5   720.3  1072.6  1611.3  2987.6  8868.2 31048.0  58406.2    58468
read      422.4   547.9    63.8   118.9   152.5   358.8   444.2   497.0   538.2   590.9   671.5   811.3  1432.9  7744.3 18414.3  96003.4    95958
read      416.1   854.0    63.8    99.3   114.8   272.5   364.9   431.2   497.5   615.2   832.7  1067.1  2234.1 12041.0 31894.9  32412.0    32473
read      403.5   724.4    63.8   100.1   115.3   268.4   361.7   428.7   492.9   603.7   829.3  1078.7  1938.8  9051.1 31130.3  33244.3    33238
read      530.7   975.6    63.8   112.3   140.2   340.4   431.6   494.2   550.8   658.2   948.5  1580.6  4678.1 10463.2 31929.0  68062.3    68093
read      509.8   846.4    59.1   109.6   134.8   324.7   415.9   482.4   545.7   659.5  1016.5  1622.0  3584.6  8192.5 31532.7  67517.9    67553
read      341.8   483.0    63.8    98.4   112.7   250.8   335.5   393.4   444.5   523.1   658.8   881.2  1331.0  5073.6 15025.3  27320.1    27313
read      500.2   784.4    63.8   104.9   125.2   317.5   419.5   504.8   597.9   860.6  1163.4  1495.7  2549.4  8483.0 31303.7  44448.9    44308
read      497.3   852.8    63.8   124.3   162.9   385.5   469.5   526.5   574.2   640.7   748.6   950.4  3467.1  9268.1 31779.1  88102.5    88120
read      520.9   850.3    59.1   107.6   132.1   327.8   425.5   500.0   576.3   754.2  1199.3  1611.0  3179.6  8208.0 31688.9  59817.1    59843
read      388.5   711.7    63.8    98.3   113.1   258.7   348.7   418.3   486.7   600.4   754.5   993.7  2153.8  8136.3 31197.2  24727.3    24822
read      530.2  1074.2    59.1   118.9   154.7   361.8   442.0   498.3   547.3   625.3   754.2  1315.5  5013.5 12859.8 32287.8  79409.6    79411
read      428.4   506.7    59.1   120.8   155.7   370.7   460.0   514.7   554.7   602.8   675.4   837.1  1331.5  6413.1 19344.1  96275.7    96192
read      555.3  1105.5    63.8   117.7   150.8   358.6   450.2   512.8   570.4   663.7   902.8  1546.0  5039.3 12452.4 32490.6  71569.5    71509
read      359.7  1091.9    68.9   108.1   129.8   244.1   316.1   363.5   398.5   442.1   505.0   615.0  2080.2 19409.9 32302.3   8974.2     8976
read      513.2   868.7    63.8   107.0   129.8   323.5   418.8   488.8   557.5   708.3  1159.5  1583.7  3264.3  9291.1 31026.0  56691.6    56768
read      433.7   828.4    63.8   104.1   120.1   274.0   372.8   449.4   526.4   658.6   859.5  1186.8  2858.9  8965.9 31839.2  27501.6    27465
read      418.1   864.4    63.8   101.1   116.6   269.5   362.6   432.9   501.5   621.0   813.8  1089.3  2473.7  9260.5 32413.1  27951.7    27940
read      456.0   895.3    63.8   102.3   119.3   289.9   383.9   459.5   542.6   728.8   959.3  1215.3  2807.9  9898.9 31990.4  29731.3    29743
read      513.1   855.3    63.8   103.6   123.8   312.4   412.0   508.6   664.2   971.2  1209.7  1428.5  2868.1  9027.3 31529.2  37955.1    38082
read      506.5   996.6    59.1   110.5   136.3   342.0   435.4   496.6   546.5   622.0   796.2  1428.6  3547.1 12219.6 32258.3  59033.5    58883
read      481.8   521.1    63.8   104.6   126.0   318.6   413.2   502.1   640.2  1004.4  1232.4  1435.0  1844.5  4835.6 11446.1  38316.3    38366
read      482.8   830.4    59.1   117.5   152.3   371.3   456.7   512.8   561.4   625.5   727.9  1004.4  2670.5  9416.3 31601.1  84165.5    84257
read      458.8  1113.8    63.8   102.2   122.1   288.7   384.6   458.3   534.7   661.7   818.1  1027.2  2891.1 15017.1 32251.0  19431.9    19468
read      495.3   853.7    59.1   109.8   136.8   347.0   440.0   499.5   548.5   628.0   805.4  1521.1  2756.3  9751.5 32114.1  62767.6    62758
read      426.6   604.9    59.1   115.2   145.9   352.3   432.4   481.3   522.2   578.8   665.5   844.9  1802.5  8313.9 28895.8  88757.5    88718
read      465.9   813.0    59.1   106.6   130.6   325.0   413.0   470.3   523.7   603.4   818.1  1428.6  2359.9  9730.4 31481.2  52067.8    52134
read      491.4   725.5    59.1   102.9   124.2   311.9   402.6   478.0   566.5   858.0  1276.9  1564.3  2066.7  8500.1 30279.3  46864.2    46784
read      423.1   669.4    59.1   114.9   145.5   351.8   427.9   472.6   510.9   565.1   649.9   819.5  1731.5  8474.7 30407.6  90920.4    90925
read      435.8   714.3    59.1   114.6   145.2   348.3   425.9   474.7   515.5   573.7   660.6   841.8  2023.6  8636.7 31157.2  88712.6    88744
read      443.9   527.3    59.1   127.0   165.7   391.1   480.6   531.7   569.9   617.2   689.3   867.2  1391.5  5559.4 25065.1  99152.6    99159
read      472.6   715.6    63.8   101.8   122.0   305.1   397.0   466.0   537.0   714.8  1179.8  1530.4  2030.3  8428.5 30502.3  48479.6    48553
read      414.2   489.3    59.1   118.7   151.9   356.7   444.2   499.1   539.5   586.6   653.6   808.4  1458.9  5739.8 19052.9  99652.9    99849
read      491.9  1064.6    59.1   108.0   133.8   334.1   422.2   476.8   522.7   587.9   712.2  1253.3  3721.9 12821.9 35024.6  64390.2    64120
read      403.1   501.5    59.1   114.4   144.0   341.7   423.5   473.7   516.6   571.9   646.7   795.5  1632.5  5612.5 18615.7  93346.4    93158
read      477.5  1030.9    54.7   114.2   146.0   358.0   432.1   481.2   523.9   585.2   683.8   865.2  3118.0 12699.7 32427.9  83039.4    82964
read      464.2   681.2    59.1   101.3   122.0   306.7   397.7   461.2   522.7   650.3  1118.4  1539.7  2128.1  6215.6 29667.8  49010.1    48902
read      523.8  1300.1    59.1   113.2   144.0   342.7   420.3   474.5   522.2   588.4   685.0   990.0  5582.7 17293.4 36277.7  75856.4    75986
read      433.4   520.2    59.1   123.6   160.2   374.9   465.5   519.3   556.8   602.3   673.1   841.3  1486.6  6216.3 21822.9  98717.9    98843
read      440.0   648.3    59.1   104.1   126.8   314.4   400.9   458.3   506.0   578.2   739.3  1401.5  2170.2  6364.2 24753.3  55785.5    55771
read      442.4   772.0    59.1   114.2   146.3   355.1   431.2   480.5   523.4   584.1   672.9   852.6  1951.0  9319.0 31433.4  90033.3    90009
read      540.5  1228.0    59.1   116.8   152.8   374.5   457.4   510.8   556.8   625.0   733.0  1013.8  5106.2 13731.8 36664.4  79798.2    79870
read      283.8   400.6    63.8    97.1   111.1   232.0   298.4   341.0   372.8   413.4   469.6   570.6   841.9  4668.6 12727.5  17574.5    17518
read      495.4   971.6    59.1   108.0   133.6   337.0   430.4   488.5   536.4   606.1   760.2  1454.4  3198.9 10946.1 32506.0  59755.7    59785
read      403.0   514.4    59.1   113.3   142.5   344.3   426.5   474.7   512.5   563.6   638.4   787.3  1680.1  6109.7 25391.6  89670.1    89542
