ubuntu@client-measure-7lrh:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.212 -a 10.156.15.209 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (43849, 73140, 59466, 56292, 7733, 66380, 65953, 9830, 55663, 72284, 13155, 78329, 50354, 57928, 44228, 82393, 41990, 85372, 46582, 27150, 62946, 16270, 76415, 90729, 25634, 45251, 82101, 89251, 64017, 58527, 48042, 63753, 88777, 93100, 57762, 12524, 20282, 57237, 21519, 36642, 85400, 54272, 76163, 41628, 91655, 8528, 21794, 5517, 53229, 19430, 93077, 64038, 37958, 65275, 18654, 67366, 10713, 78709, 82046, 9946, 17542, 83461, 39095, 79447, 30170, 91442, 32581, 37955, 15710, 71810, 28758, 98455, 98013, 78405, 6036, 36458, 28576, 80599, 19405, 47767, 93253, 69494, 56381, 77977, 25344, 12722, 15735, 24822, 75313, 10237, 58120, 44995, 49144, 57479, 97969, 8514, 75847, 50090, 87774, 36410, 71719, 12700, 29144, 35245, 74881, 50576, 88397, 64238, 70860, 23426, 78345, 32780, 61518, 57976, 93228, 27836, 96390, 65178, 5947, 67548, 23830, 34731, 67773, 19891, 48577, 15098, 59261, 35046, 50396, 93163, 71672, 91175, 12942, 7867, 23941, 86010, 43028, 49998, 54507, 20101, 57861, 60734, 83402, 10196, 30013, 10068, 62462, 50441, 90611, 25717, 14108, 31738, 28902, 55097, 71180, 87386, 73876, 72730, 9836, 56654, 7460, 30325, 29300, 92817, 52675, 19738, 35663, 64959, 34167, 86409, 5312, 26082, 60627, 97112, 40677, 64812, 34043, 11894, 63971, 58717)
Average QPS expected = 50557
Timestamp start: 1621673885867
Timestamp end: 1621675686292

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      578.0   887.2    74.4   123.7   147.1   360.7   461.9   545.3   631.1   849.0  1531.0  1975.6  2726.1  9646.6 31580.8  54151.2    54272
read      471.0   575.5    74.4   133.2   159.7   371.0   461.3   520.8   571.1   638.4   743.2  1091.3  2508.1  5007.9 23745.8  76181.3    76163
read      600.1  1012.5    74.4   126.3   148.1   367.8   487.7   602.4   747.7  1188.3  1481.4  1769.6  2446.7 13060.6 32022.1  41593.6    41628
read      462.7   605.5    74.4   143.1   175.1   385.6   471.2   526.9   572.7   634.2   730.4   905.5  2008.7  6944.3 29919.2  91667.8    91655
read      618.1  1820.8    80.4   138.2   171.7   388.3   484.5   541.5   584.7   639.2   707.7   901.9  6020.8 31543.3 40039.1   8456.8     8528
read      614.6  1238.8    68.9   125.3   150.7   410.3   598.1   772.3   893.4  1000.1  1117.7  1276.2  2988.6 19520.0 35597.2  21820.7    21794
read      688.8  2454.0    86.8   151.2   189.3   347.8   412.5   450.9   478.9   515.1   574.4   858.3  9510.7 32128.6 42625.3   5476.6     5517
read      602.8   999.2    74.4   127.5   152.2   371.2   479.8   573.6   672.8   968.5  1553.6  1940.2  2774.1 12082.3 32005.0  53196.5    53229
read      600.9  1080.8    74.4   128.0   154.2   446.8   621.2   757.0   848.0   941.8  1051.3  1207.6  2859.2 15646.8 35292.6  19348.5    19430
read      471.1   609.5    74.4   143.4   177.9   392.4   477.0   532.1   578.5   641.2   738.7   920.4  2055.3  6922.8 30374.6  92948.6    93077
read      647.9   829.5    74.4   141.3   177.3   409.2   531.3   646.5   777.6  1290.7  1636.4  1951.6  2907.5  8573.2 30751.3  63834.4    64038
read      583.3   890.8    68.9   120.4   141.3   366.1   486.6   590.7   712.3  1192.3  1477.3  1743.7  2353.0 12073.7 31596.0  37895.2    37958
read      647.3   852.0    68.9   141.3   177.3   410.1   534.3   644.3   756.5  1194.1  1632.8  1960.8  2958.1  8309.7 30841.1  65206.5    65275
read      626.0  1213.1    74.4   131.8   159.1   449.0   630.2   767.3   858.8   952.6  1061.9  1229.7  3306.8 17327.8 37135.1  18706.2    18654
read      658.5   830.7    68.9   143.1   181.7   413.6   534.9   660.5   790.0  1404.2  1663.2  1959.7  2923.7  7976.8 31181.9  67389.3    67366
read      673.8  1938.7    80.4   132.5   161.2   419.3   537.6   606.4   655.3   714.4   789.9  1010.0  6992.3 31491.9 37341.7  10770.5    10713
read      485.3   662.1    68.9   135.3   163.4   378.9   468.3   528.9   579.7   650.3   762.1  1119.8  2597.2  6097.7 30695.3  78526.4    78709
read      441.7   665.1    68.9   132.7   159.1   362.4   448.1   500.5   542.8   599.2   682.1   825.3  2485.2  7316.7 30940.5  82134.8    82046
read      671.0  2065.0    74.4   133.5   165.1   404.3   510.8   574.9   619.8   677.8   754.8   941.0  7548.7 32031.7 39800.1   9875.1     9946
read      646.7  1421.5    74.4   130.8   157.9   445.5   618.4   747.6   825.3   911.6  1015.1  1195.6  4610.7 29188.4 36741.4  17480.0    17542
read      450.6   612.1    74.4   133.2   160.5   364.2   451.3   505.8   550.7   612.6   703.0   878.8  2440.6  5984.7 28953.1  83459.5    83461
read      588.1   880.8    74.4   123.9   146.3   369.7   501.2   627.2   830.3  1187.4  1408.5  1647.3  2298.6 12811.4 31612.9  39022.3    39095
read      509.1   743.4    74.4   134.1   164.3   388.9   475.7   536.0   589.8   671.8   800.6  1471.8  2670.7  8465.1 31195.3  79540.2    79447
read      584.6   885.7    74.4   123.4   146.7   381.5   538.8   699.1   928.7  1109.5  1259.9  1447.5  2232.2 10308.3 31853.8  30252.8    30170
read      456.6   627.7    74.4   139.8   170.3   375.8   462.1   517.1   561.9   622.5   711.1   871.9  2253.0  6358.5 30907.6  91416.2    91442
read      582.4   892.2    74.4   123.4   145.9   379.2   528.3   674.3   914.5  1128.9  1301.9  1493.3  2075.7 12160.9 31809.7  32580.4    32581
read      572.2   858.1    68.9   120.0   141.4   365.9   488.3   594.1   741.9  1167.9  1412.7  1647.3  2175.2 12184.0 31317.9  38037.7    37955
read      651.8  1567.9    74.4   129.0   156.6   441.4   599.2   697.1   768.8   841.3   934.5  1112.1  5472.0 30405.9 35412.1  15677.0    15710
read      670.9   829.4    74.4   148.6   193.4   435.2   559.2   690.0   817.3  1286.9  1649.5  1962.6  2857.0  8632.4 30957.3  71869.8    71810
read      585.8   825.8    74.4   125.9   150.1   391.8   564.6   742.5   950.5  1104.9  1242.2  1415.0  2072.9 11010.3 31305.2  28768.6    28758
read      471.0   537.9    74.4   148.8   186.6   403.6   486.1   539.9   587.5   655.2   754.3   930.4  1806.7  5934.9 24599.3  98376.6    98455
read      454.1   602.9    74.4   145.9   179.6   390.9   476.6   530.1   574.6   633.1   719.8   870.9  1368.4  7265.6 30614.7  97955.5    98013
read      575.9   811.8    74.4   141.8   178.7   410.1   503.3   581.0   658.7   771.2  1043.0  1729.9  2832.1  8918.9 31089.2  78502.6    78405
read      664.8  2238.2    80.4   147.8   185.1   355.3   432.8   473.6   504.9   543.3   603.8   921.1  8590.9 32272.5 40802.0   6003.1     6036
read      590.5   828.5    74.4   125.6   148.7   379.4   517.5   639.4   839.6  1184.0  1418.3  1665.5  2312.3  8723.6 31576.1  36412.4    36458
read      606.4   886.2    74.4   129.2   153.9   399.3   578.4   767.4   967.7  1130.7  1281.7  1473.5  2311.1 12344.9 31965.1  28604.9    28576
read      521.5   674.2    74.4   138.3   170.2   397.1   489.3   556.3   617.3   702.5   843.5  1519.0  2744.3  6555.5 30043.9  80414.7    80599
read      607.2  1156.6    74.4   128.2   155.4   426.0   601.1   755.2   857.5   952.3  1059.1  1221.3  2897.1 16539.3 32218.3  19411.1    19405
read      586.8   880.7    68.9   124.6   147.8   366.9   481.1   578.3   684.9  1074.8  1542.1  1864.3  2503.1 11071.8 31504.3  47707.3    47767
read      469.1   627.9    74.4   143.3   177.5   390.1   476.9   533.4   579.6   639.4   731.8   906.4  2008.2  7563.8 29696.2  93321.7    93253
read      668.8   827.7    74.4   145.3   187.6   423.5   550.9   683.4   828.1  1428.5  1661.1  1935.5  2811.1  8468.5 30683.6  69535.3    69494
read      564.1   779.1    74.4   129.7   154.8   368.9   478.0   564.0   645.5   827.8  1384.9  1884.9  2685.3  6920.5 31036.8  56278.2    56381
read      611.7   953.9    68.9   146.5   186.3   429.1   529.4   610.5   688.3   810.3  1045.7  1768.6  3358.5 10685.5 32252.1  78020.2    77977
read      595.6   966.0    74.4   124.9   149.0   398.0   578.9   760.2   944.3  1077.3  1204.9  1377.6  2244.8 15624.5 34026.1  25268.4    25344
read      613.7  1442.1    74.4   131.4   160.0   441.5   570.9   651.0   706.4   775.1   864.9  1041.0  4616.2 29091.8 37502.9  12776.1    12722
read      626.6  1361.3    74.4   128.5   156.2   447.6   603.4   708.0   784.0   863.0   961.1  1139.2  4626.5 25879.5 37603.0  15676.5    15735
read      710.2  1540.1    74.4   127.9   154.5   427.7   621.6   809.9   972.3  1120.5  1273.9  1525.8  5013.1 30264.6 37144.3  24964.5    24822
read      521.8   785.8    74.4   133.2   162.0   388.5   479.1   541.9   598.0   679.0   810.7  1547.1  3051.9  7705.2 31525.0  75306.1    75313
read      653.4  1810.9    80.4   136.6   165.7   427.0   547.3   619.5   667.0   723.2   804.2   968.6  6168.4 31551.3 37904.9  10222.9    10237
read      578.6   819.9    68.9   132.2   159.4   383.4   491.8   577.1   656.4   811.1  1458.7  1912.1  2695.5  8306.1 31375.6  58095.4    58120
read      582.2   837.8    74.4   120.9   141.8   361.2   468.4   554.9   635.8   873.5  1666.3  2002.6  2624.3  8220.4 31167.7  45026.1    44995
read      566.6   750.0    74.4   126.1   148.8   364.8   474.7   558.9   637.6   820.1  1547.1  1978.7  2545.5  6945.3 30209.7  49114.2    49144
read      651.9   941.3    74.4   143.5   179.0   457.1   614.9   724.9   825.1   975.0  1248.8  1830.5  3036.6  9194.2 31985.7  57508.2    57479
read      454.7   594.1    74.4   144.2   178.9   393.4   478.4   530.2   573.4   632.1   718.4   861.3  1321.5  7300.0 30106.3  98066.6    97969
read      707.2  2173.4    80.4   138.1   169.4   396.3   495.1   555.7   598.3   649.2   725.3   987.5  8513.3 31979.5 38564.5   8550.9     8514
read      491.9   813.4    74.4   132.0   159.1   380.0   469.6   529.6   579.0   646.0   747.6  1011.0  2879.4  9121.0 31840.0  75883.6    75847
read      589.4   928.4    74.4   124.4   147.8   370.0   479.8   572.9   662.7   927.5  1552.5  1960.9  2606.3 11119.3 31285.5  50103.5    50090
read      455.7   707.1    74.4   137.0   165.9   379.1   465.6   519.0   563.4   623.3   707.4   851.9  2058.9  8287.3 31051.6  87681.4    87774
read      607.2   981.0    74.4   125.2   147.7   383.4   520.2   633.5   771.9  1192.0  1481.8  1751.4  2412.3 14589.7 33273.5  36424.1    36410
read      473.4   774.6    74.4   132.2   157.5   375.6   469.0   528.2   576.1   637.6   728.0   910.4  2564.9  9276.3 31765.7  71649.8    71719
read      783.4  2145.3    74.4   135.4   164.4   462.8   609.9   700.2   762.3   838.1   936.8  1234.1  9076.1 31908.9 43835.1  12631.2    12700
read      610.8   800.5    74.4   127.7   151.5   407.2   585.1   733.6   965.4  1188.0  1352.8  1555.6  2260.5  9653.7 29913.2  29171.4    29144
read      631.1   945.8    74.4   127.2   151.2   396.3   556.5   695.6   937.9  1245.5  1463.1  1711.4  2733.8 10361.3 31944.2  35222.6    35245
read      482.0   801.2    74.4   131.1   157.4   380.0   475.4   536.3   585.0   648.0   742.2   938.6  2553.1  9157.9 31670.1  74934.0    74881
read      525.0   825.5    74.4   127.2   150.8   382.2   487.8   562.8   628.3   712.3   866.3  1585.0  2569.0  9012.9 31727.4  50422.2    50576
read      455.9   665.2    74.4   136.7   166.2   380.8   470.5   526.6   572.0   631.8   718.8   866.8  1909.1  7985.6 30815.1  88264.6    88397
read      454.1   681.7    74.4   128.1   151.0   367.3   463.4   521.3   569.2   630.0   713.3   870.8  2336.6  8689.7 30511.5  64278.4    64238
read      462.0   718.2    68.9   132.3   156.9   369.8   467.2   528.2   576.7   637.6   726.0   895.8  2395.9  8714.0 31421.5  70870.0    70860
read      654.4  1226.7    74.4   131.5   157.5   432.1   621.3   799.5   953.6  1086.2  1226.7  1426.5  3447.6 17227.1 36804.4  23500.5    23426
read      478.3   795.1    74.4   132.9   159.6   380.3   470.9   530.3   579.0   642.7   736.5   925.1  2463.8 10462.0 31822.0  78182.7    78345
read     1742.5 23645.6    74.4   133.7   163.3   430.7   544.4   630.5   724.2   921.0  1274.8  1655.1  3173.9 466819.9 789096.6  32726.4    32780
read      493.3   725.4    74.4   129.8   154.1   383.9   481.6   545.9   601.3   672.0   775.5  1248.0  2379.9  8467.4 31299.8  61609.2    61518
