ubuntu@client-measure-gzb1:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.206 -a 10.156.15.205 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (43932, 43623, 73054, 44286, 5259, 94419, 92351, 9177, 8942, 48040, 28517, 46572, 56940, 60508, 78399, 90882, 19490, 48113, 19791, 70043, 75178, 17027, 78035, 59568, 56655, 25360, 91196, 71342, 49426, 37329, 40967, 88114, 63933, 70427, 67102, 46070, 66909, 28301, 29563, 44040, 65045, 57820, 42878, 97069, 73920, 61867, 27591, 59742, 46096, 25502, 10505, 90839, 63800, 26969, 54154, 75004, 29519, 77727, 99771, 83743, 29494, 34472, 88177, 67122, 87955, 52813, 65459, 72106, 61280, 50243, 82484, 64777, 99294, 36022, 10125, 70040, 19494, 17360, 74408, 81701, 11891, 18479, 70451, 84879, 31648, 29190, 54829, 30017, 80488, 57133, 86549, 67239, 62299, 73441, 88323, 55250, 70545, 48776, 38150, 66712, 46882, 40673, 90044, 93469, 83353, 38346, 25960, 17363, 28919, 58805, 62854, 95009, 35696, 45643, 25588, 28793, 30522, 17990, 15966, 12795, 99586, 98562, 88671, 14954, 11676, 23016, 29243, 82864, 83607, 31445, 37337, 80420, 41028, 76552, 26531, 13008, 71294, 92192, 11410, 18756, 68280, 85441, 71143, 22680, 79306, 43643, 43318, 87227, 68654, 6744, 58676, 73085, 77222, 64012, 79515, 29783, 40666, 65531, 56981, 83402, 93239, 25415, 64903, 33516, 85920, 52948, 44078, 23922, 46817, 85466, 17293, 85319, 17128, 58529, 69184, 77573, 77541, 22592, 29605, 96651)
Average QPS expected = 54385
Timestamp start: 1621277880388
Timestamp end: 1621279680788

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      499.9   663.1    68.9   116.2   135.4   312.7   434.3   547.7   694.8  1028.3  1241.7  1437.3  1857.1  8634.4 20684.5  38194.4    38150
read      434.9   645.7    68.9   124.1   146.0   328.6   425.8   484.8   532.4   593.3   684.6   936.8  2441.9  6684.4 30050.8  66719.4    66712
read      480.9   625.6    68.9   114.1   132.1   298.5   404.1   487.2   572.6   785.9  1306.6  1605.2  2037.8  5728.3 14990.0  46883.0    46882
read     1321.8  2311.1    68.9   132.3   165.1   731.5  1439.7  1785.1  2104.2  2427.6  2775.0  3488.8  6501.7 32168.6 40654.7  40691.8    40673
read      520.4   907.3    74.4   164.9   217.6   416.0   515.3   580.7   630.1   690.7   792.0  1012.0  2055.5  9687.4 35497.7  90066.3    90044
read      404.3   533.7    68.9   128.0   153.5   332.0   416.0   468.2   509.3   563.7   634.1   763.1  2008.9  5699.9 24871.2  93450.2    93469
read      427.3   650.1    68.9   126.6   151.0   337.1   426.5   482.2   527.1   584.7   666.7   827.2  2452.5  7183.8 30877.9  83351.0    83353
read      510.5   761.3    74.4   118.0   138.3   320.9   450.8   574.4   723.2  1018.9  1229.7  1418.5  1893.2  7479.7 29686.5  38186.5    38346
read      503.3   729.0    74.4   119.4   140.0   337.9   509.6   676.8   795.2   901.4  1014.3  1170.0  1787.3  8736.4 31551.7  25898.7    25960
read      536.5  1207.8    74.4   124.9   147.2   360.2   516.2   632.7   702.2   767.2   841.4   974.3  3911.7 15634.7 36479.9  17401.9    17363
read      513.1   760.9    74.4   118.2   138.5   334.8   501.9   669.1   813.5   944.3  1070.6  1243.2  1753.7 10596.4 31149.4  28832.2    28919
read      492.1   844.3    68.9   115.8   135.7   305.5   409.3   480.9   542.8   635.2   982.7  1814.9  2532.9  8404.0 31495.4  58871.7    58805
read      469.3   693.3    68.9   124.8   147.4   334.1   436.8   503.6   557.3   632.0   757.5  1423.5  2529.4  7207.0 30782.5  62869.4    62854
read      427.2   661.3    68.9   135.0   163.4   351.0   437.2   490.1   532.9   589.2   670.2   809.9  1875.5  7377.3 31162.1  94799.4    95009
read      502.0   594.1    74.4   119.5   139.4   327.4   472.7   613.0   786.9  1003.1  1179.3  1345.9  1752.8  5940.4 20796.7  35531.9    35696
read      486.4   597.1    68.9   113.6   132.0   303.4   412.3   497.9   585.0   826.7  1325.7  1618.5  2042.7  5032.7 16802.9  45726.1    45643
read      524.0   945.6    74.4   119.4   140.5   342.4   521.9   691.2   806.2   911.4  1029.7  1187.5  1937.8 11933.6 34095.3  25584.8    25588
read      493.2   691.8    68.9   116.1   136.0   325.6   483.0   640.9   803.8   942.9  1064.3  1222.2  1593.5  7479.5 31049.4  28935.3    28793
read      521.2   852.3    68.9   117.8   137.8   331.2   497.9   666.1   826.5   970.2  1097.1  1268.6  1863.3 10751.4 32344.6  30504.6    30522
read      550.6  1314.5    74.4   124.6   147.5   363.3   528.6   646.3   717.5   786.8   868.0  1020.7  3288.7 20023.1 36626.8  18047.2    17990
read      543.3  1341.6    74.4   121.7   144.3   359.7   512.1   613.7   674.8   737.4   809.5   936.9  3861.7 24750.3 36627.9  15967.6    15966
read      639.7  1956.8    74.4   128.2   152.3   363.2   490.4   570.2   621.0   677.9   746.4   902.2  7903.3 31909.9 42693.0  12797.4    12795
read      454.5   564.6    68.9   142.1   176.4   370.1   458.8   515.9   562.5   624.2   715.1   918.1  1959.0  5632.4 29401.7  99517.6    99586
read      406.0   552.7    68.9   132.4   159.8   340.6   422.9   473.3   514.6   568.2   640.0   769.0  1633.6  6146.0 27938.3  98442.8    98562
read      420.3   632.4    68.9   128.8   154.6   340.0   428.7   483.2   526.2   580.5   655.0   793.5  2163.2  7327.5 30810.9  88827.1    88671
read      531.7  1328.6    74.4   123.8   146.7   359.8   496.0   591.2   653.5   718.2   794.0   917.4  3872.8 26417.3 37536.6  14968.2    14954
read      539.7  1579.5    74.4   128.9   154.5   357.1   472.7   545.6   589.8   639.5   704.6   806.9  4773.6 31000.5 38601.9  11710.1    11676
read      522.6  1009.1    68.9   118.7   139.6   341.9   515.2   673.4   777.7   869.8   971.0  1113.8  2084.9 13422.7 36469.6  23004.0    23016
read      501.3   709.7    74.4   117.0   136.5   328.8   486.9   650.2   818.6   960.4  1087.5  1248.5  1652.8  8657.9 30860.2  29174.5    29243
read      463.4   735.4    68.9   130.1   156.5   344.7   435.9   498.8   548.8   612.3   707.0  1080.6  2673.3  7988.0 31532.5  82807.0    82864
read      423.6   649.1    68.9   128.7   152.8   337.2   426.2   481.3   525.6   581.8   659.1   803.7  2298.6  7372.6 30611.2  83465.6    83607
read      529.0   927.6    68.9   118.7   139.0   330.9   479.0   623.0   807.3   986.9  1135.6  1302.6  2029.1 13424.3 32222.3  31520.2    31445
read      523.7   809.6    68.9   118.3   138.3   320.8   454.6   587.8   776.5  1045.8  1231.1  1424.3  2012.0 10430.5 31094.6  37449.7    37337
read      451.4   639.8    68.9   126.8   152.1   339.3   429.0   489.9   539.3   605.5   702.5  1138.0  2488.5  7450.1 28646.5  80558.0    80420
read      508.5   822.7    68.9   116.9   136.5   312.7   426.4   519.3   620.6   944.8  1292.2  1530.3  2017.1 11025.8 31485.8  40948.2    41028
read      452.4   691.0    68.9   124.9   148.7   334.6   426.8   488.0   538.1   603.5   700.9  1170.3  2585.5  7797.3 30782.3  76612.8    76552
read      513.4   842.6    68.9   119.3   140.1   335.7   496.1   654.2   793.1   911.0  1039.3  1191.4  1972.7 10411.3 31841.2  26593.0    26531
read      565.2  1528.3    74.4   128.9   153.1   362.4   492.1   574.1   629.9   684.9   755.1   881.8  5839.4 30364.4 37682.6  12985.8    13008
