ubuntu@client-measure-7lrh:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.212 -a 10.156.15.209 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (75640, 86937, 29545, 37483, 55858, 27852, 80492, 19952, 32463, 59135, 91129, 96482, 90033, 13991, 65918, 98453, 56879, 84722, 44262, 89414, 52412, 55888, 57192, 33149, 89855, 61857, 46697, 63485, 57182, 50885, 53302, 17783, 44321, 21727, 27659, 59600, 34031, 91681, 63213, 45779, 14596, 73477, 23010, 26450, 79659, 82427, 51091, 99853, 34550, 66554, 38803, 9719, 86930, 10039, 62171, 7514, 91423, 91519, 91452, 13443, 66882, 52978, 72842, 89611, 37057, 20311, 65484, 12604, 33640, 72460, 34828, 81471, 39502, 79759, 51664, 39898, 87200, 82390, 90063, 34673, 41610, 71073, 88097, 65208, 37546, 65832, 72202, 56566, 56675, 85261, 92358, 43607, 5771, 49834, 62369, 7423, 75579, 11081, 87049, 18586, 57932, 15636, 65643, 33608, 6626, 69086, 47630, 60863, 65448, 83604, 75032, 27730, 21589, 81508, 84153, 77296, 86228, 85269, 25209, 22513, 24869, 98591, 93458, 96738, 24676, 95669, 13032, 10544, 91115, 42584, 7684, 86550, 81368, 25493, 51394, 62525, 71953, 59279, 47716, 82443, 35323, 43947, 11220, 39626, 77743, 80866, 31833, 15773, 98283, 56341, 63328, 82144, 46174, 11171, 76344, 33636, 96191, 52141, 75831, 56062, 35195, 73447, 82102, 93359, 52409, 8651, 95605, 70570, 85781, 90112, 96374, 87762, 31012, 79324, 49533, 28520, 89722, 95029, 87874, 19919)
Average QPS expected = 56970
Timestamp start: 1621679067341
Timestamp end: 1621680867752

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      533.1   798.3    74.4   118.9   139.4   332.4   440.7   539.5   653.4  1052.1  1378.3  1637.8  2150.9  9195.2 31300.2  39814.9    39898
read      434.8   556.4    68.9   134.6   162.8   360.5   447.2   500.4   543.8   602.9   690.2   857.7  1901.8  6394.2 28718.6  87267.7    87200
read      442.4   659.3    74.4   133.6   161.5   362.4   447.8   499.3   541.9   599.8   683.8   831.3  2345.0  7557.4 30734.4  82460.1    82390
read      401.2   484.5    68.9   132.3   159.0   344.9   431.6   482.5   523.1   574.9   646.9   775.2  1169.0  5550.3 19127.7  90307.6    90063
read      555.1   888.3    74.4   120.2   141.8   346.7   477.9   608.6   814.1  1086.5  1288.3  1491.4  2140.4 11844.7 32261.9  34662.3    34673
read      569.2   924.0    74.4   121.9   143.6   342.9   461.8   572.8   716.1  1122.9  1423.7  1700.0  2434.8 12525.5 31903.7  41604.3    41610
read      455.6   686.0    68.9   128.7   153.5   355.0   444.0   498.6   543.8   606.6   696.4   932.6  2579.2  7280.6 31124.0  71144.2    71073
read      469.2   629.6    74.4   142.1   175.5   385.9   471.6   526.5   572.8   636.3   732.9   911.3  2377.6  6858.6 30348.5  88149.3    88097
read      494.5   691.2    74.4   129.9   155.5   360.8   456.2   519.2   574.0   649.9   787.3  1524.6  2738.6  7065.6 30407.7  65168.0    65208
read      581.8   885.7    68.9   122.6   144.3   349.4   494.0   641.2   888.3  1143.6  1346.0  1590.0  2828.2 11262.5 31831.4  37419.2    37546
read      472.3   625.9    74.4   128.9   153.8   356.1   448.7   507.5   558.6   628.4   735.4  1365.7  2618.6  6012.0 29046.8  65971.1    65832
read      436.9   624.9    74.4   128.8   153.0   348.8   437.7   491.4   533.5   589.6   672.3   832.7  2614.6  6348.4 30285.9  72098.2    72202
read      506.6   732.6    74.4   125.9   149.0   347.3   447.7   516.2   580.6   679.6   962.4  1683.0  2578.0  7132.0 31121.6  56438.9    56566
read      523.6   754.6    74.4   129.2   153.7   357.5   461.9   536.0   603.5   714.1  1049.6  1696.8  2593.4  7736.9 30403.8  56606.5    56675
read      431.8   611.5    74.4   134.3   162.3   361.6   447.1   498.6   539.8   593.4   673.5   804.5  2074.4  6963.3 30752.8  85233.8    85261
read      380.0   383.2    68.9   130.6   155.9   333.7   417.3   467.7   507.2   556.8   625.6   738.5  1019.0  3970.0 13087.2  92511.7    92358
read      521.1   698.3    74.4   119.1   139.9   332.2   435.9   526.6   620.3   921.6  1390.1  1689.4  2167.2  6364.7 28859.0  43689.2    43607
read      612.8  2185.4    80.4   138.2   186.8   317.5   384.0   422.1   450.5   486.3   541.3   751.7  7885.5 31894.0 37740.7   5765.5     5771
read      561.2   866.0    74.4   123.8   146.4   339.5   446.7   541.0   638.9   941.2  1477.1  1835.5  2603.5 10129.4 31235.1  49850.4    49834
read      529.4   814.5    68.9   129.5   155.9   368.4   466.4   537.5   600.5   691.4   913.4  1674.7  2813.4  8579.4 31720.4  62364.1    62369
read      670.2  2267.9    74.4   134.6   174.3   344.0   432.0   483.5   520.5   567.3   644.1  1341.0  8096.1 32308.4 48074.5   7402.1     7423
read      473.4   695.7    68.9   131.3   158.1   364.4   453.0   508.3   556.8   625.2   729.5  1042.6  2723.1  7258.0 30866.5  75477.3    75579
read      600.1  1583.8    74.4   127.8   154.6   375.7   502.9   576.9   627.9   691.8   785.1  1168.6  4728.9 30321.6 36986.2  11085.4    11081
read      445.1   568.5    68.9   136.7   165.7   366.7   455.1   507.8   551.7   614.7   708.9   902.2  2019.6  5848.9 28495.2  86987.3    87049
read      569.5  1137.9    68.9   121.8   146.0   374.2   544.7   694.8   779.7   859.6   955.8  1137.9  3393.3 13823.9 32813.6  18666.4    18586
read      492.5   580.9    68.9   128.4   152.4   345.4   446.3   517.3   579.2   673.0   942.5  1656.9  2445.8  4736.8 15159.9  57976.0    57932
read      586.1  1415.4    74.4   125.1   149.3   384.5   543.0   657.6   728.5   795.6   877.1  1038.8  4476.1 29373.9 36914.9  15630.3    15636
read      515.1   631.3    68.9   132.2   159.1   358.4   459.8   534.2   597.6   696.2   992.5  1680.8  2678.4  5259.4 19833.3  65745.4    65643
read      553.2   815.5    74.4   121.1   142.3   346.4   487.5   627.2   853.8  1072.4  1252.8  1464.0  2311.2  9702.7 31353.4  33673.8    33608
read      607.0  1959.7    80.4   144.3   190.2   352.0   428.5   472.3   505.6   547.9   616.4   905.8  7126.5 31795.2 38964.4   6628.7     6626
read      450.3   573.1    68.9   130.2   154.8   345.5   441.0   500.3   548.4   614.1   720.6  1068.0  2425.9  5961.6 19539.1  68890.4    69086
read      539.0   676.1    68.9   125.1   147.2   341.0   451.3   538.6   629.4   875.5  1432.3  1824.3  2444.5  5835.0 21972.8  47595.0    47630
read      532.9   727.1    68.9   130.1   156.8   362.0   464.5   542.3   613.8   727.1  1136.9  1733.1  2668.7  7065.0 30812.2  60925.9    60863
read      526.2   835.5    74.4   130.1   156.8   370.0   463.3   532.3   593.1   681.2   869.1  1671.3  2784.2  8750.8 31891.5  65412.8    65448
read      457.3   690.3    74.4   134.6   163.8   369.0   455.8   508.5   553.1   615.3   705.4   871.8  2493.5  7751.8 31077.1  83659.8    83604
read      449.8   684.1    68.9   129.2   154.7   356.1   446.4   500.7   544.8   604.6   690.1   869.0  2575.9  7281.4 31241.4  74923.2    75032
read      560.0   858.7    74.4   124.1   146.2   361.6   531.0   711.0   885.7  1026.8  1164.6  1353.3  2273.8 10348.5 31765.9  27683.1    27730
read      583.0  1115.8    74.4   126.2   149.7   376.0   563.6   742.5   843.4   936.8  1044.0  1219.6  3286.0 13966.7 34126.4  21537.0    21589
read      478.3   718.6    68.9   134.6   164.0   372.3   459.0   514.6   564.0   631.8   738.5   999.9  2640.8  7995.4 31158.1  81303.4    81508
read      457.1   723.4    74.4   134.8   164.0   366.1   450.3   502.9   547.2   609.9   700.9   865.2  2619.0  7815.1 31341.5  83931.0    84153
read      445.1   734.0    74.4   128.4   154.1   351.9   437.4   490.9   533.4   590.1   674.9   833.4  2663.9  7880.5 31563.7  77247.4    77296
read      451.3   692.3    68.9   135.9   166.0   367.9   453.9   505.6   548.9   610.3   696.4   857.6  2259.9  8342.3 31262.0  86344.1    86228
read      438.6   603.6    74.4   133.3   161.2   358.8   443.7   496.1   538.4   594.3   678.5   827.4  2380.4  6667.6 29966.4  85132.3    85269
read      587.0  1095.1    74.4   124.3   147.3   367.7   539.8   722.0   874.3   994.5  1121.2  1311.3  3030.5 15216.0 32463.3  25173.7    25209
read      584.6  1055.3    74.4   125.7   149.0   376.9   565.9   752.8   857.4   954.5  1065.4  1260.7  3004.2 11896.1 32418.6  22506.2    22513
read      574.1  1002.7    74.4   124.7   147.3   368.0   544.5   734.3   872.1   987.6  1106.3  1285.0  2859.1 12957.0 32144.9  24857.0    24869
read      404.5   321.9    68.9   137.0   165.2   349.9   433.0   484.6   527.1   583.6   667.5   817.8  1587.0  2994.3  8232.6  98420.7    98591
read      365.9   273.5    68.9   129.6   153.7   324.9   407.2   458.9   498.5   547.1   612.7   717.3   988.6  2615.8  9677.2  93471.2    93458
read      356.8   282.2    68.9   128.0   152.2   319.1   399.2   449.3   487.9   535.2   596.2   695.5   918.3  1964.4 10729.1  96819.2    96738
read      562.3   945.6    74.4   123.6   146.6   364.5   538.2   713.3   859.7   978.7  1097.1  1279.3  2644.6 10830.6 32291.2  24739.5    24676
read      404.7   369.0    68.9   135.4   162.5   349.1   434.5   487.4   529.1   583.3   663.0   806.7  1608.8  3199.6 11985.3  95849.0    95669
read      709.7  2047.0    74.4   128.6   153.3   387.5   534.7   624.7   686.6   758.1   850.9  1218.2  8319.6 31791.8 39451.8  13013.6    13032
read      703.6  2127.0    74.4   129.2   156.2   378.9   505.8   577.5   625.8   684.9   778.2  1252.4  8276.0 31904.6 41775.9  10526.8    10544
read      400.8   434.8    68.9   132.4   158.9   344.0   430.5   482.0   521.9   574.5   650.8   793.6  1594.5  3524.0 21140.9  90819.9    91115
read      611.5   999.1    74.4   126.9   149.7   356.8   497.2   646.4   894.9  1220.5  1462.0  1738.5  3074.2 11495.0 32295.8  42577.7    42584
read      737.2  2496.9    80.4   133.1   171.3   352.9   450.5   505.4   544.9   596.8   688.5  1550.0  8741.5 33886.3 52037.7   7690.6     7684
read      458.9   687.5    74.4   136.4   167.2   373.0   456.3   507.8   551.9   612.9   702.5   868.9  2364.8  8083.9 31038.4  86458.2    86550
read      443.8   646.0    68.9   131.3   158.4   358.5   442.5   495.7   538.6   595.8   680.9   836.6  2578.7  7645.5 30560.7  81572.4    81368
read      588.8  1167.5    74.4   124.0   147.0   364.1   531.0   704.2   863.6   992.3  1122.2  1315.9  3222.3 13510.6 36573.1  25582.7    25493
read      534.8   746.0    68.9   122.4   145.0   338.3   439.9   518.2   593.0   746.0  1385.8  1883.5  2561.3  6946.4 28240.2  51404.3    51394
read     2832.5 95424.0    68.9   138.8   174.0   398.0   521.1   616.3   692.4   834.1  1409.4  1847.3  2969.2 26415.8 4685284.8  62590.7    62525
read     3634.7 117692.9    86.8   287.5   315.3   466.4   575.7   650.6   704.5   774.7   873.7  1050.9  2001.2 30085.3 4756318.9  71924.8    71953
read     1466.7 53662.5   109.4   343.9   370.2   509.9   649.4   738.9   798.6   867.1   963.7  1123.6  1609.7 29509.5 3670625.0  59387.5    59279
read     3294.9 106610.5    74.4   155.9   210.7   406.6   484.0   552.5   618.3   690.9   774.4   905.1  1686.9 29311.6 4721031.0  47701.6    47716
read     2259.6 89932.6    86.8   304.4   338.8   451.7   522.9   617.8   707.2   777.3   842.7   927.7  1172.1 29381.6 4702753.3  82453.2    82443
read     4050.3 114928.1    74.4   166.5   228.9   424.1   507.4   588.5   663.2   758.9   874.2  1302.9  2627.3 33678.4 4083224.6  35324.9    35323
read     3972.1 114839.6    74.4   229.3   296.2   493.1   640.3   732.1   804.8   926.5  1151.6  1645.6  3469.6 37172.0 4455804.0  43867.8    43947
read    22840.6 319700.6    80.4   175.5   247.7   448.4   607.7   756.6   832.7   975.1  1546.4  2354.0 31571.0 4699150.2 4824969.7  11232.6    11220
