./mcperf -s 10.156.15.226 --loadonly && ./mcperf -s 10.156.15.226 -a 10.156.15.227 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 \
> --qps_interval 5 --qps_min 5000 --qps_max 100000 \
> --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1621944135233
Timestamp end: 1621945935951

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      462.2   942.1    80.4   126.0   145.6   362.0   479.3   543.8   590.2   647.7   728.5   896.0  1854.7 11783.9 35499.1  21876.8    21917
read      671.5  1418.6    74.4   178.4   240.9   484.3   559.8   618.2   676.6   774.8   914.3  1103.5  5443.2 26693.0 36982.4  81945.2    82027
read      652.5  1368.0    74.4   174.6   232.4   474.6   549.8   605.4   665.4   769.5   911.6  1139.8  5107.1 27484.9 37063.2  81825.4    81583
read      448.7   539.4    80.4   138.6   160.5   378.3   482.9   541.5   583.6   637.5   719.9   875.0  1700.4  5848.4 12884.0  14265.8    14259
read      450.6   822.1    86.8   155.1   183.9   371.5   458.5   515.0   551.9   597.6   661.4   763.7  1473.2 13019.3 31577.4   7859.8     7821
read      484.6   960.9    80.4   131.3   151.6   376.2   499.1   566.2   619.2   685.3   785.0   961.3  1799.2 14445.7 36205.1  17553.0    17727
read      647.9  1347.8    74.4   143.6   178.5   419.9   527.8   604.5   674.3   779.3  1012.9  1724.7  4983.9 26196.0 36841.0  65415.6    65559
read      622.9  1045.6    74.4   133.7   156.6   396.9   538.3   657.1   776.7  1054.9  1410.7  1746.6  3334.4 12331.7 32387.3  41273.4    41133
read      493.4   613.4    74.4   126.0   146.2   367.9   509.9   600.0   669.3   770.9   973.2  1254.7  1832.2  6568.3 27131.2  28729.2    28693
read      639.4  1296.6    74.4   135.8   161.1   395.0   515.4   602.9   686.7   839.3  1299.8  1826.4  4800.2 16054.2 36104.2  53117.0    53141
read      622.4  1129.1    80.4   136.7   162.8   392.1   512.3   597.1   683.7   843.5  1348.5  1875.4  4608.3 11183.6 34750.3  54577.8    54512
read      467.5   939.1    80.4   130.3   149.8   362.5   457.1   512.0   549.3   593.5   665.3   815.9  3645.8 11281.9 32114.0  14811.6    14835
read      619.5   680.6    80.4   286.9   362.7   526.2   589.9   653.9   730.4   850.5   965.9  1081.5  1466.3  8568.7 31524.1  98495.8    98446
read      592.7   917.6    80.4   130.4   152.2   388.1   530.0   645.0   756.9  1022.2  1354.8  1663.6  2568.9 11385.4 31999.3  38122.0    38117
read      659.9  1530.1    80.4   159.4   209.2   449.4   531.6   588.0   645.0   740.3   882.0  1198.5  6026.7 30387.2 37516.3  77818.6    77994
read      588.6   911.5    74.4   130.4   152.9   396.2   569.7   692.7   829.1  1043.1  1247.4  1486.5  2159.6  9441.5 31779.2  30265.8    30209
read      689.4  1400.5    74.4   152.5   196.8   439.6   543.9   628.0   707.1   832.2  1174.3  1820.0  5055.1 28402.5 36935.2  67923.6    68315
read      548.6   894.5    74.4   169.6   223.9   461.2   537.5   587.4   635.4   712.0   828.5   993.4  2056.6 11917.4 32166.0  92254.4    91940
read      607.5  1142.9    74.4   134.0   157.3   382.3   505.1   596.6   684.8   847.6  1289.3  1762.0  4580.8 11892.9 35570.9  49252.2    49308
read      606.8   990.9    74.4   132.5   155.7   383.0   514.0   618.9   727.2   979.2  1431.1  1808.4  3182.1  9217.1 32333.5  46767.0    46880
read      480.5   632.2    74.4   154.3   193.0   416.2   497.7   546.3   589.6   653.3   748.9   903.7  1538.2  8506.1 30669.2  92679.6    92540
read      632.6  1116.0    74.4   138.6   163.5   397.2   524.9   618.2   708.1   896.3  1417.2  1919.0  4423.7 12167.9 33767.3  49311.6    49396
read      667.2   662.2    86.8   409.4   441.0   550.6   615.0   680.8   789.5   934.5  1027.7  1137.4  1659.7  9020.6 30537.0  97636.6    97841
read      566.4  1011.3    80.4   130.9   151.7   384.8   526.3   620.0   692.3   805.9  1092.1  1534.6  3371.0  9523.7 32419.2  35577.6    35404
read      494.3   820.6    74.4   142.6   174.0   413.2   507.5   560.6   602.5   662.5   752.5   915.1  2171.2  8944.1 35194.7  80488.8    80451
read      490.8   685.2    74.4   148.4   184.6   422.8   514.9   567.3   611.0   672.6   767.9   938.9  1574.8  8096.5 31518.7  87091.4    87228
read      493.9   876.2    74.4   138.5   167.4   406.6   501.2   553.4   594.3   655.2   747.0   907.6  2131.4 12140.0 32217.6  75565.0    75554
read      678.3  1406.7    74.4   143.5   174.4   417.8   531.2   615.5   697.8   837.0  1256.8  1908.3  5027.0 25007.9 36938.7  58078.4    57964
read      554.4   900.9    74.4   157.5   200.4   454.6   543.4   598.8   650.2   728.6   848.4  1045.6  2729.7 12043.2 32153.0  83429.6    83546
read      603.8  1222.0    74.4   138.7   167.6   418.1   534.1   611.0   676.6   764.6   917.5  1561.8  4494.4 17126.4 36472.6  55500.8    55468
