./mcperf -s 10.156.15.226 --loadonly && ./mcperf -s 10.156.15.226 -a 10.156.15.227 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 5 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1621941720857
Timestamp end: 1621943521419

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      644.7  1017.4    74.4   140.1   164.3   421.8   563.1   680.8   807.8  1113.3  1459.7  1802.5  2970.3 11445.3 35289.4  39560.0    39560
read      471.9  1280.7    86.8   147.8   171.9   354.3   431.9   472.0   500.5   536.9   588.0   693.9  3789.2 29812.0 38966.6   9963.0    10016
read      638.9  1189.8    74.4   143.3   171.0   410.7   526.5   607.5   691.7   845.5  1350.3  1948.1  4138.2 13215.9 37717.0  55277.2    55224
read      538.0  1234.8    80.4   134.0   156.6   388.9   497.1   556.9   601.3   660.3   757.7  1010.6  4517.9 20001.1 35893.7  19991.0    19982
read      612.6  1079.0    74.4   135.0   159.3   396.8   521.9   612.4   699.8   866.5  1310.7  1787.1  4398.6 10559.9 35963.4  48082.4    48114
read      610.6   989.4    74.4   133.2   155.5   402.5   543.7   662.6   787.6  1044.7  1341.3  1635.0  3385.0 10052.9 36377.3  36190.2    36283
read      477.2   778.9    74.4   128.7   149.5   385.9   502.4   567.8   615.9   675.8   778.2  1017.7  2008.8  8715.1 31516.6  23239.0    23315
read      482.9  1046.6    86.8   143.0   167.1   393.2   481.2   532.3   572.8   626.8   705.0   864.7  2284.4 16936.1 42097.3  11251.4    11150
read      655.3   800.3    80.4   341.8   399.7   533.8   604.4   684.6   779.0   901.0   998.6  1117.1  1875.7 10961.0 31477.1  98504.8    98724
read      667.9  1299.2    74.4   142.2   171.7   424.9   544.6   630.5   713.9   868.5  1338.8  1880.1  4762.1 20979.9 36376.6  56851.2    56880
read      446.4   647.0    80.4   137.4   160.8   388.8   485.6   538.8   580.0   632.0   712.6   867.1  1351.4  5724.3 31248.4  13532.4    13467
read      656.4   843.3    80.4   340.1   398.6   533.0   604.7   682.6   778.2   897.0   991.6  1104.4  1741.1 10803.0 32090.5  99003.6    99368
read      603.1   978.5    80.4   133.7   156.7   398.0   520.9   621.6   722.9   942.9  1391.5  1770.5  2929.8  9207.2 32519.0  46257.2    46206
read      623.0  1345.7    74.4   147.6   183.8   435.3   532.2   596.9   652.0   732.9   869.6  1302.3  4986.5 27903.6 36370.6  71715.0    71651
read      456.9   772.5    74.4   129.0   149.2   371.4   483.8   544.8   589.3   641.7   726.1   926.5  2025.5  7448.9 35282.6  22663.8    22741
read      666.1  1443.9    74.4   140.9   169.9   414.3   528.1   610.6   690.8   830.0  1231.0  1807.8  4869.3 26832.6 37184.3  56731.2    56654
read      669.4   687.7    80.4   399.7   438.0   548.2   628.6   703.9   801.8   931.8  1016.1  1138.6  1602.4  9218.3 30569.9  99496.0    99570
read      507.7  1050.2    74.4   129.4   150.2   383.2   497.8   563.8   611.7   670.9   765.0  1014.3  3378.9 12812.6 36019.4  23100.0    23047
read      632.7  1305.1    74.4   149.3   185.6   435.0   538.3   610.5   674.1   758.7   895.8  1492.1  4961.5 20176.6 36967.6  70061.4    70008
read      583.8   909.3    74.4   131.9   154.0   384.0   508.3   614.3   725.2   983.3  1352.3  1692.1  2722.2  8559.1 34550.4  42885.2    42943
read      661.0  1043.4    74.4   139.7   166.0   420.2   552.9   662.5   789.6  1108.4  1537.1  1950.7  3742.4 12399.0 33632.3  46593.0    46704
read      640.1  1313.7    80.4   157.4   202.1   450.1   540.3   607.3   668.0   755.3   889.7  1301.3  5062.8 18459.7 37035.3  76136.8    75970
read      546.0  1014.4    80.4   136.6   158.7   408.9   532.3   604.7   663.4   746.0   897.2  1217.7  3325.0 10865.9 32274.7  21870.2    21917
read      567.9   956.0    74.4   156.8   198.3   462.1   562.1   625.8   676.7   744.6   848.7  1059.9  2826.2 10291.5 32501.4  81949.0    82027
read      466.0   579.8    74.4   143.7   173.8   402.8   494.5   546.9   591.2   651.3   740.2   886.3  1838.3  5790.5 30506.3  81707.2    81583
read      445.8   862.9    80.4   138.6   160.6   371.5   464.7   513.3   547.9   594.0   661.0   806.2  1648.8  8751.6 38331.2  14178.2    14259
read      446.9   943.7    86.8   152.1   176.5   340.0   420.4   461.2   493.5   535.7   594.6   708.6  3366.1 12826.7 35179.8   7847.2     7821
read      445.5   603.7    80.4   132.6   156.3   372.7   474.1   529.0   570.4   621.7   697.3   881.7  1876.2  6458.7 28775.8  17602.0    17727
read      642.9  1393.7    74.4   144.6   178.0   421.3   525.7   597.0   660.5   754.0   928.2  1627.2  4985.6 25685.0 37011.5  65591.8    65559
read      597.9   889.7    74.4   133.2   156.2   401.3   529.8   634.8   740.2  1004.2  1389.1  1739.4  2651.2  8428.8 32149.6  41196.4    41133
read      494.7   871.6    74.4   127.9   148.4   380.3   502.6   576.0   629.3   696.0   813.3  1105.1  2520.0 11166.7 32084.8  28767.8    28693
read      628.5  1260.6    74.4   135.1   159.7   396.6   513.1   599.4   679.9   821.7  1255.2  1770.8  4771.3 15434.8 37895.2  53081.6    53141
read      624.7  1111.9    74.4   136.7   162.2   393.9   510.3   600.6   689.1   878.6  1415.8  1884.2  4477.4 11786.3 36202.0  54731.2    54512
read      472.6   873.5    80.4   133.7   155.6   384.9   485.2   542.7   590.2   649.0   735.8   912.3  2316.1 10098.9 34115.6  14776.8    14835
read      661.2   739.8    86.8   328.7   391.2   549.0   639.1   711.2   779.7   885.6   997.3  1144.4  1696.2  9061.2 31493.2  98480.8    98446
read      601.7  1007.0    74.4   131.2   153.4   399.0   532.9   636.4   738.9   957.0  1320.0  1666.1  3037.8 11885.1 32435.7  38117.0    38117
read      703.9  1520.4    80.4   177.1   239.8   484.5   577.7   643.9   703.9   793.0   938.4  1282.2  6779.2 29424.4 36493.2  78110.4    77994
read      603.5   849.9    68.9   133.5   156.8   419.3   581.8   706.5   850.3  1083.7  1291.4  1529.2  2436.4  8228.5 31741.4  30196.2    30209
read      717.1  1518.6    80.4   157.2   204.1   474.8   585.7   662.4   729.3   833.0  1036.8  1716.9  5471.1 29169.8 36901.0  68417.2    68315
read      546.0   662.4    74.4   167.5   220.6   476.5   567.9   628.2   675.6   739.1   844.0  1019.6  1575.3  8501.5 30879.5  91788.2    91940
read      638.6  1175.3    74.4   134.6   159.2   399.6   523.8   622.8   723.8   963.4  1438.6  1839.4  4447.1 15641.9 32508.5  49483.8    49308
read      636.0  1285.8    74.4   131.6   154.3   390.6   510.0   608.6   702.6   935.4  1413.4  1833.1  4566.7 22421.4 37065.5  47212.4    46880
read      565.3   657.3    74.4   172.5   229.3   492.7   591.2   655.8   705.5   775.4   887.3  1079.6  1611.2  8849.8 30536.7  92246.6    92540
read      639.8  1139.6    74.4   138.4   164.2   409.9   532.9   629.3   721.6   910.7  1409.1  1879.0  4530.1 11023.9 32462.2  49356.4    49396
read      563.3   498.5    74.4   199.9   265.2   502.8   585.7   649.2   701.8   772.9   891.2  1055.7  1459.1  5789.2 19361.4  97977.4    97841
read      564.5  1042.6    80.4   129.1   149.8   387.3   517.7   606.4   678.9   796.5  1075.3  1466.6  3476.3 12707.6 32154.2  35202.4    35404
