ubuntu@client-measure-lc9m:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.31 -a 10.156.0.30 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622162154459
Timestamp end: 1622163954843

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      520.7  1023.5    68.9   113.7   132.7   345.5   477.3   566.5   655.2   820.5  1036.4  1276.1  3249.5 10394.5 32309.6  30434.1    30376
read      555.9   892.9    68.9   121.8   143.1   360.1   494.2   612.8   747.4   988.4  1234.7  1547.7  2416.6  9586.0 32045.4  38546.7    38416
read      568.9   925.5    68.9   130.2   157.2   352.5   457.6   540.1   622.8   785.7  1229.0  1727.3  4461.4  9329.0 31684.7  65786.0    65892
read      532.0   876.4    63.8   117.0   137.1   340.9   465.6   578.5   716.7   997.8  1225.1  1474.4  2101.8  9407.2 31401.7  39626.7    39560
read      468.0  1406.4    80.4   127.4   152.9   317.1   396.4   447.9   489.4   539.3   599.8   718.0  3431.8 28906.1 36665.8   9973.0    10016
read      549.2   953.8    68.9   120.9   143.2   336.6   446.8   533.7   617.8   813.6  1226.8  1679.0  3503.4  9737.9 31810.0  55122.9    55224
read      435.1   954.6    68.9   115.1   133.2   326.5   435.2   500.7   553.6   622.2   734.0   950.9  1654.2 12745.9 35410.3  19988.8    19982
read      524.6   873.2    68.9   118.4   138.5   328.4   441.8   532.4   622.4   842.5  1209.0  1575.4  2673.2  9026.1 30582.5  48238.3    48114
read      531.0   893.2    68.9   115.8   135.7   342.2   472.8   596.3   731.0   991.1  1186.7  1406.9  2075.0  9278.1 31411.4  36405.5    36283
read      467.0  1035.5    74.4   118.4   137.2   332.1   449.0   520.6   579.0   653.7   791.1  1051.2  2306.9 14531.9 32154.4  23285.5    23315
read      506.7  1160.0    74.4   131.3   157.1   358.9   460.0   527.0   583.8   647.0   735.3   991.3  3399.7 20516.5 32519.6  11096.2    11150
read      498.3   877.0    63.8   144.8   186.5   403.8   482.6   537.3   586.1   658.5   762.3   913.4  1876.7 10207.2 31973.6  98682.0    98724
read      762.1 13102.1    68.9   122.4   147.4   365.8   476.9   560.7   645.6   787.8  1174.3  1953.6  5338.1 28264.4 53482.9  57030.9    56880
read     3581.8 51911.0    68.9   140.5   180.8   550.1   968.9  1393.6  1696.2  2031.9  2485.9  4211.8 32165.3 1369143.3 1625846.1  13469.1    13467
read      495.2   573.9    68.9   157.8   205.5   437.4   521.7   573.4   618.6   686.5   797.2   969.8  1404.3  5759.8 29172.1  99362.4    99368
read      564.5   958.3    68.9   121.4   145.1   371.9   490.3   585.8   677.1   833.4  1206.0  1679.0  2855.7 10467.5 32068.6  46184.5    46206
read      664.5  1462.4    63.8   143.6   183.5   401.8   502.8   579.9   646.3   741.2   910.9  1723.1  5918.9 20964.3 36817.1  71657.1    71651
read      476.4  1030.1    74.4   115.5   133.5   333.8   445.0   515.6   575.1   649.5   757.6   997.8  3698.3 13103.1 32074.7  22755.0    22741
read      674.0  1472.4    68.9   126.8   153.5   360.5   469.0   562.1   647.1   808.5  1372.7  2001.1  5748.8 24959.8 35762.4  56548.0    56654
