./mcperf -s 10.156.15.221 --loadonly && ./mcperf -s 10.156.15.221 -a 10.156.15.223 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1621789363970
Timestamp end: 1621791164376

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      654.1  1465.5    63.8   243.8   296.4   411.4   464.1   528.4   633.8   714.3   794.3   918.9  8224.2 19902.9 36633.9  99591.2    99570
read      385.1   602.9    63.8   103.5   119.1   275.7   359.4   419.1   471.9   563.4   708.5   911.8  2612.0  7206.4 19447.0  23072.5    23047
read      579.7  1208.7    63.8   122.4   150.6   333.2   413.3   480.5   552.7   668.4  1078.7  1898.5  4698.1 16107.9 35627.8  70038.8    70008
read      448.7   821.2    63.8   105.2   123.0   289.7   373.9   432.7   491.5   585.8   930.6  1347.7  2746.9  7758.6 32340.0  42976.9    42943
read      462.8   810.0    63.8   105.5   123.2   288.7   377.8   439.6   505.9   628.1  1039.9  1455.2  2723.9  7401.5 31785.7  46552.6    46704
read      682.1  1204.1    63.8   146.7   191.3   373.6   470.0   595.6   709.1  1070.3  1569.8  2017.5  4788.0 13506.6 32472.0  76011.8    75970
read      379.9   682.3    68.9   104.2   120.5   268.2   364.9   422.1   470.3   551.6   680.4   865.6  2360.2  7539.6 32045.3  21981.8    21917
read      496.7  1093.0    63.8   121.2   151.5   348.9   418.5   464.9   510.4   582.9   682.2   882.3  4316.9 12472.6 32867.3  82076.9    82027
read      514.4  1160.6    63.8   121.9   153.4   350.0   419.9   467.9   515.7   590.0   691.1   934.7  4816.1 13012.3 32406.0  81582.0    81583
read      345.0   550.7    68.9   112.5   132.3   271.6   341.7   399.0   435.6   475.4   541.3   670.6  1644.8  6307.3 25333.8  14253.6    14259
read      320.6   568.8    74.4   128.3   153.4   258.0   308.7   342.0   370.3   414.5   460.1   525.6  1683.9  7388.9 24016.9   7826.4     7821
read      357.4   597.4    68.9   109.9   127.9   273.5   353.4   408.6   455.6   510.4   599.6   757.0  1479.5  6449.0 30664.6  17718.9    17727
read      530.5   920.3    63.8   117.4   140.9   313.7   400.0   470.7   545.7   687.1  1257.1  1816.1  3214.1  9776.8 31640.4  65448.8    65559
read      419.1   616.9    63.8   105.7   122.2   278.8   365.2   426.8   487.5   593.0   913.6  1268.9  2305.8  6311.2 27273.7  41182.5    41133
read      374.0   609.7    63.8   104.0   119.1   266.4   348.6   406.1   458.1   532.8   682.4   913.2  2235.6  6323.6 29837.7  28621.6    28693
read      468.1   873.9    63.8   108.9   127.0   285.8   374.5   433.5   490.6   585.9   926.4  1543.0  3118.3  9482.8 31924.4  53166.3    53141
read      484.9   779.6    63.8   110.5   130.4   295.6   386.5   454.5   526.4   682.1  1160.4  1618.7  2489.9  7200.3 30991.4  54540.6    54512
read      352.8   729.5    63.8   107.5   123.6   264.2   335.5   384.7   428.0   486.6   565.1   693.3  1935.1  9452.7 32367.6  14910.4    14835
read      480.4   878.4    63.8   132.9   170.2   374.0   437.2   480.9   527.6   609.7   723.9   895.4  2200.8 12122.8 31934.5  98488.1    98446
read      481.0   911.8    63.8   107.5   125.3   294.0   383.8   458.2   532.6   703.0  1026.8  1382.2  3219.4  9865.6 31983.2  38066.6    38117
read     1085.6  1683.4    63.8   210.9   280.6   639.5  1082.6  1383.3  1610.3  1911.7  2223.9  2664.1  6117.1 30401.3 37709.8  77848.8    77994
read      522.0  1685.8    63.8   113.0   136.5   357.1   434.1   469.5   505.9   591.3   772.4   951.7  3132.5 31396.3 39884.8  30159.1    30209
