ubuntu@client-measure-s921:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.3 -a 10.156.0.2 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (28975, 38481, 23638, 36454, 55424, 54016, 37812, 75728, 38526, 5380, 28098, 34711, 22898, 42210, 78967, 45502, 17600, 8533, 9923, 98338, 26615, 91059, 58807, 5962, 34581, 18368, 92050, 80981, 67742, 69753, 41519, 51609, 59200, 56785, 26776, 52732, 24193, 43644, 58406, 7879, 44257, 94953, 50390, 84467, 42008, 18679, 11365, 9665, 42961, 65249, 52117, 39440, 78371, 89669, 61416, 53619, 16604, 87404, 8488, 23150, 95653, 30112, 57057, 31998, 31527, 89270, 17782, 35727, 99420, 72244, 95743, 15889, 43104, 92225, 80025, 49884, 50125, 10326, 36425, 35339, 30186, 64761, 29062, 84576, 69600, 26008, 57626, 97817, 6977, 80881, 97335, 77101, 23507, 11815, 76008, 94950, 85308, 17945, 20947, 20977, 63311, 75142, 69326, 90269, 88042, 90019, 60663, 36804, 48060, 71972, 84229, 30181, 79468, 13828, 76448, 69248, 13442, 51982, 51337, 41428, 56488, 69792, 25812, 86944, 64959, 24142, 49124, 93575, 71581, 82678, 96376, 16402, 21669, 7998, 56582, 28344, 80423, 96815, 78184, 79364, 70210, 20019, 98827, 74443, 5643, 92102, 98608, 13557, 95982, 47764, 31892, 54676, 25104, 68273, 61800, 50073, 76828, 90303, 81404, 54772, 9768, 60566, 9700, 51454, 10429, 55213, 18567, 22271, 51997, 21622, 68864, 20482, 95889, 9430, 82230, 69827, 50147, 96315, 37901, 46815)
Average QPS expected = 52009
Timestamp start: 1622057525094
Timestamp end: 1622059325557

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      507.1  1052.3    63.8   127.0   160.2   355.0   429.8   488.1   544.3   621.5   725.5  1390.7  2804.8 13244.6 32133.9  87985.7    88042
read      488.6   937.4    63.8   131.7   164.3   367.3   442.7   493.4   541.2   613.6   718.5   909.7  3119.0 12243.2 32768.7  89778.3    90019
read      472.8   740.1    63.8   114.5   136.9   317.8   405.5   465.6   518.7   596.2   823.8  1566.1  2738.7  8043.0 30528.5  60733.4    60663
read      503.1   793.6    63.8   110.6   129.9   318.8   429.8   535.1   698.1   972.2  1158.1  1357.9  1993.5  8766.3 31540.5  36823.8    36804
read      508.3   685.5    63.8   112.3   132.1   321.5   419.4   506.8   604.6   942.0  1320.5  1609.2  2172.5  6272.1 28956.6  48154.4    48060
read      498.9   906.6    63.8   117.5   143.8   339.7   422.9   481.6   535.8   610.3   736.4  1469.5  3673.8  9905.7 31442.8  71787.2    71972
read      539.2  1338.2    63.8   123.9   157.0   355.6   427.4   477.0   527.9   599.9   690.9   887.6  6457.3 16088.5 36212.1  84245.3    84229
read      375.5   623.8    68.9   103.4   117.4   276.6   372.4   433.2   481.8   544.9   649.4   848.5  2030.3  6238.1 28341.8  30128.5    30181
read      541.3  1314.1    63.8   120.1   150.7   340.3   418.5   476.1   531.6   604.6   711.9  1431.5  4878.1 16231.2 36830.6  79526.8    79468
read      326.3   834.1    68.9   106.1   120.8   249.1   312.0   349.8   380.4   421.9   480.7   585.6  1329.0 11560.7 31485.2  13919.5    13828
read      550.0  1411.3    63.8   121.2   150.6   349.0   427.3   482.1   533.1   602.9   705.2  1136.5  5118.4 27589.9 37483.3  76469.8    76448
read      549.6  1542.9    63.8   116.9   143.2   331.6   409.5   462.6   510.2   576.0   669.8  1141.0  5578.4 29277.9 36606.3  69067.4    69248
read      331.0   826.1    68.9   107.5   122.7   250.7   313.9   352.5   383.1   423.3   482.5   587.2  1600.1 10157.7 32349.7  13463.4    13442
read      552.8  1557.9    63.8   110.5   131.5   318.9   401.4   455.5   501.6   564.5   670.6  1397.8  4832.5 30093.2 39450.9  52024.1    51982
read      511.8  1366.4    63.8   109.2   128.9   311.5   394.9   447.1   492.5   550.3   645.1  1253.9  4286.8 28298.0 36686.6  51355.9    51337
read      492.5  1356.7    59.1   107.1   124.5   299.2   384.5   438.9   484.1   542.8   643.8  1095.8  3913.4 25328.5 37547.4  41410.2    41428
