Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622147895142
Timestamp end: 1622149695769

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      560.0   938.5    74.4   126.8   146.8   367.4   497.2   587.9   670.6   831.7  1194.9  1634.8  2804.9 10317.3 32512.1  38282.4    38416
read      726.9  1431.1    74.4   155.3   195.7   418.0   531.2   632.2   740.5   980.1  1571.2  2111.8  6078.4 18056.7 35275.9  65868.6    65892
read      536.0   624.5    74.4   126.9   146.9   364.8   493.0   588.2   684.3   933.1  1276.7  1607.3  2264.9  5900.7 20591.5  39649.8    39560
read      463.3   854.3    80.4   140.1   167.4   388.4   465.1   514.3   552.9   602.8   673.7   797.1  2064.6 13034.8 31282.4  10061.8    10016
read      523.1   769.8    74.4   135.7   161.0   378.5   485.1   553.2   609.8   690.2   855.0  1575.4  2588.2  8635.6 31079.2  55192.8    55224
read      487.9   683.8    74.4   130.6   151.8   396.8   513.1   583.9   639.7   721.6   857.2  1073.3  2148.9  6973.6 31714.3  20034.4    19982
read      556.8   878.1    74.4   130.8   153.2   365.3   483.0   567.4   641.8   779.2  1245.2  1762.5  2657.6  8785.5 32225.0  48210.2    48114
read      551.5   836.3    74.4   127.0   147.2   364.1   492.9   583.5   663.7   843.3  1186.4  1575.4  3026.7  8078.3 30666.3  36219.8    36283
read      505.4   717.7    80.4   129.4   149.8   386.9   515.8   592.4   659.1   769.8   959.3  1182.4  2297.8  7104.5 31826.7  23528.0    23315
read      451.8   585.2    80.4   140.0   165.8   393.3   477.1   530.5   571.4   623.0   698.7   833.2  2012.9  5922.2 30952.0  11136.2    11150
read      621.1   793.5    80.4   280.3   347.2   507.1   576.3   654.2   758.2   861.1   951.6  1061.9  1787.3 10541.3 31599.8  98674.4    98724
read      527.3   931.5    74.4   134.5   160.3   379.1   482.5   548.5   603.2   676.4   800.9  1407.9  2800.7 12123.9 31577.6  56795.2    56880
read      453.5   836.3    80.4   134.2   157.6   384.1   463.2   507.7   543.0   587.5   652.3   778.1  2163.6 12768.7 31838.6  13399.8    13467
read      552.4   706.3    80.4   199.1   254.5   474.8   549.7   611.9   672.4   759.9   871.3  1006.3  1504.5 10255.1 31232.2  99337.4    99368
read      607.8   933.2    74.4   134.8   158.2   382.4   507.3   605.1   701.2   945.9  1441.4  1931.6  3269.2  8527.9 32135.3  46269.2    46206
read      795.2  1665.0    74.4   195.8   256.6   472.0   572.2   661.0   745.4   865.7  1091.1  2062.5  8250.4 30173.0 36791.5  71624.0    71651
read      473.8   584.4    80.4   129.7   150.4   388.7   508.7   577.7   629.0   705.3   844.0  1076.4  1750.2  6117.3 28406.0  22726.0    22741
read      612.0  1188.9    68.9   137.6   164.0   390.0   507.3   587.0   659.0   776.1  1136.8  1830.6  3832.4 15475.4 32496.1  56611.8    56654
read      560.0   686.8    74.4   204.0   266.3   477.9   554.3   620.1   681.6   770.0   875.3  1007.0  1391.8  8953.5 31058.1  99639.0    99570
read      456.6   539.8    74.4   126.7   146.8   383.5   496.0   557.9   603.6   661.1   755.8  1001.2  1964.5  6043.3 24096.4  23006.0    23047
